AREA,,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN
Year,,,2020,2020,2020,2020,2020,2020,2020,2020,,2020,2020,2020,2020,2020,2020,2020,2020
Month,Day,HORA,,,,,,,,,,,,,,,,,
7,9,21,"1,422","7,095","8,334","4,077","4,465","8,128","7,137","1,809",,1.42,7.10,8.33,4.08,4.47,8.13,7.14,1.81
7,9,22,"1,374","6,765","8,670","4,311","4,497","8,005","7,106","1,870",,1.37,6.77,8.67,4.31,4.50,8.01,7.11,1.87
7,9,23,"1,301","6,507","8,804","4,303","4,421","7,804","6,903","1,872",,1.30,6.51,8.80,4.30,4.42,7.80,6.90,1.87
7,10,0,"1,237","5,857","8,738","4,230","4,289","7,356","6,509","1,817",,1.24,5.86,8.74,4.23,4.29,7.36,6.51,1.82
7,10,1,"1,182","5,613","8,490","4,112","4,134","7,127","6,286","1,742",,1.18,5.61,8.49,4.11,4.13,7.13,6.29,1.74
7,10,2,"1,137","5,354","8,209","3,942","4,039","6,921","6,087","1,660",,1.14,5.35,8.21,3.94,4.04,6.92,6.09,1.66
7,10,3,"1,099","5,329","7,940","3,800","3,987","6,741","5,912","1,589",,1.10,5.33,7.94,3.80,3.99,6.74,5.91,1.59
7,10,4,"1,072","5,251","7,795","3,665","3,957","6,732","5,787","1,525",,1.07,5.25,7.80,3.67,3.96,6.73,5.79,1.53
7,10,5,"1,046","5,514","7,549","3,521","3,922","6,812","5,745","1,472",,1.05,5.51,7.55,3.52,3.92,6.81,5.75,1.47
7,10,6,"1,041","5,776","7,441","3,407","3,931","7,041","5,757","1,383",,1.04,5.78,7.44,3.41,3.93,7.04,5.76,1.38
7,10,7,"1,106","5,923","7,340","3,220","3,972","7,328","5,517","1,370",,1.11,5.92,7.34,3.22,3.97,7.33,5.52,1.37
7,10,8,"1,181","6,297","7,552","3,079","4,110","7,789","5,667","1,460",,1.18,6.30,7.55,3.08,4.11,7.79,5.67,1.46
7,10,9,"1,253","6,717","7,818","3,179","4,234","8,110","5,794","1,546",,1.25,6.72,7.82,3.18,4.23,8.11,5.79,1.55
7,10,10,"1,334","6,763","8,062","3,332","4,331","8,227","5,923","1,589",,1.33,6.76,8.06,3.33,4.33,8.23,5.92,1.59
7,10,11,"1,406","7,037","8,122","3,473","4,411","8,340","6,015","1,624",,1.41,7.04,8.12,3.47,4.41,8.34,6.02,1.62
7,10,12,"1,447","6,957","8,307","3,624","4,506","8,435","6,180","1,643",,1.45,6.96,8.31,3.62,4.51,8.44,6.18,1.64
7,10,13,"1,482","7,067","8,547","3,798","4,548","8,482","6,193","1,649",,1.48,7.07,8.55,3.80,4.55,8.48,6.19,1.65
7,10,14,"1,519","7,012","8,661","4,036","4,601","8,441","6,280","1,644",,1.52,7.01,8.66,4.04,4.60,8.44,6.28,1.64
7,10,15,"1,542","7,078","8,735","4,320","4,646","8,439","6,248","1,671",,1.54,7.08,8.74,4.32,4.65,8.44,6.25,1.67
7,10,16,"1,542","6,861","8,796","4,513","4,668","8,419","6,298","1,633",,1.54,6.86,8.80,4.51,4.67,8.42,6.30,1.63
7,10,17,"1,497","6,959","8,653","4,574","4,665","8,218","6,271","1,604",,1.50,6.96,8.65,4.57,4.67,8.22,6.27,1.60
7,10,18,"1,467","6,892","8,328","4,512","4,569","7,915","6,148","1,549",,1.47,6.89,8.33,4.51,4.57,7.92,6.15,1.55
7,10,19,"1,428","6,846","7,996","4,318","4,475","7,662","6,156","1,561",,1.43,6.85,8.00,4.32,4.48,7.66,6.16,1.56
7,10,20,"1,441","6,982","7,802","4,069","4,390","7,667","6,748","1,650",,1.44,6.98,7.80,4.07,4.39,7.67,6.75,1.65
7,10,21,"1,465","7,088","8,140","4,069","4,476","8,064","6,975","1,719",,1.47,7.09,8.14,4.07,4.48,8.06,6.98,1.72
7,10,22,"1,417","6,894","8,310","4,303","4,506","8,032","6,927","1,770",,1.42,6.89,8.31,4.30,4.51,8.03,6.93,1.77
7,10,23,"1,357","6,579","8,508","4,414","4,418","7,830","6,721","1,786",,1.36,6.58,8.51,4.41,4.42,7.83,6.72,1.79
7,11,0,"1,283","5,896","8,458","4,397","4,295","7,472","6,427","1,739",,1.28,5.90,8.46,4.40,4.30,7.47,6.43,1.74
7,11,1,"1,227","5,595","8,219","4,303","4,118","7,118","6,117","1,668",,1.23,5.60,8.22,4.30,4.12,7.12,6.12,1.67
7,11,2,"1,178","5,331","7,973","4,145","4,002","6,969","5,891","1,596",,1.18,5.33,7.97,4.15,4.00,6.97,5.89,1.60
7,11,3,"1,131","5,299","7,685","3,983","3,927","6,815","5,769","1,524",,1.13,5.30,7.69,3.98,3.93,6.82,5.77,1.52
7,11,4,"1,105","5,238","7,508","3,835","3,872","6,755","5,712","1,460",,1.11,5.24,7.51,3.84,3.87,6.76,5.71,1.46
7,11,5,"1,077","5,262","7,181","3,690","3,833","6,797","5,626","1,403",,1.08,5.26,7.18,3.69,3.83,6.80,5.63,1.40
7,11,6,"1,058","5,376","7,183","3,553","3,804","6,935","5,541","1,309",,1.06,5.38,7.18,3.55,3.80,6.94,5.54,1.31
7,11,7,"1,101","5,579","6,948","3,316","3,781","7,074","5,423","1,289",,1.10,5.58,6.95,3.32,3.78,7.07,5.42,1.29
7,11,8,"1,168","5,732","6,999","3,184","3,852","7,391","5,433","1,340",,1.17,5.73,7.00,3.18,3.85,7.39,5.43,1.34
7,11,9,"1,243","6,118","7,221","3,234","3,984","7,647","5,526","1,401",,1.24,6.12,7.22,3.23,3.98,7.65,5.53,1.40
7,11,10,"1,303","6,312","7,333","3,331","4,097","7,762","5,567","1,433",,1.30,6.31,7.33,3.33,4.10,7.76,5.57,1.43
7,11,11,"1,354","6,584","7,412","3,457","4,168","7,914","5,710","1,458",,1.35,6.58,7.41,3.46,4.17,7.91,5.71,1.46
7,11,12,"1,379","6,478","7,478","3,616","4,214","7,935","5,796","1,474",,1.38,6.48,7.48,3.62,4.21,7.94,5.80,1.47
7,11,13,"1,403","6,440","7,621","3,807","4,238","7,906","5,890","1,481",,1.40,6.44,7.62,3.81,4.24,7.91,5.89,1.48
7,11,14,"1,431","6,460","7,685","4,033","4,265","7,693","5,837","1,498",,1.43,6.46,7.69,4.03,4.27,7.69,5.84,1.50
7,11,15,"1,466","6,384","7,688","4,275","4,272","7,561","5,780","1,522",,1.47,6.38,7.69,4.28,4.27,7.56,5.78,1.52
7,11,16,"1,468","6,341","7,753","4,479","4,248","7,609","5,813","1,539",,1.47,6.34,7.75,4.48,4.25,7.61,5.81,1.54
7,11,17,"1,451","6,315","7,778","4,567","4,217","7,565","5,836","1,533",,1.45,6.32,7.78,4.57,4.22,7.57,5.84,1.53
7,11,18,"1,424","6,229","7,685","4,553","4,224","7,480","5,815","1,519",,1.42,6.23,7.69,4.55,4.22,7.48,5.82,1.52
7,11,19,"1,382","6,229","7,555","4,393","4,177","7,415","5,937","1,547",,1.38,6.23,7.56,4.39,4.18,7.42,5.94,1.55
7,11,20,"1,392","6,820","7,518","4,133","4,115","7,626","6,701","1,678",,1.39,6.82,7.52,4.13,4.12,7.63,6.70,1.68
7,11,21,"1,399","6,918","7,830","4,113","4,194","7,894","6,975","1,742",,1.40,6.92,7.83,4.11,4.19,7.89,6.98,1.74
7,11,22,"1,356","6,577","7,851","4,329","4,194","7,641","6,768","1,778",,1.36,6.58,7.85,4.33,4.19,7.64,6.77,1.78
7,11,23,"1,302","6,196","7,836","4,414","4,107","7,241","6,443","1,781",,1.30,6.20,7.84,4.41,4.11,7.24,6.44,1.78
7,12,0,"1,238","5,730","7,716","4,388","3,963","6,813","6,051","1,728",,1.24,5.73,7.72,4.39,3.96,6.81,6.05,1.73
7,12,1,"1,188","5,191","7,531","4,299","3,840","6,575","5,849","1,648",,1.19,5.19,7.53,4.30,3.84,6.58,5.85,1.65
7,12,2,"1,143","5,006","7,307","4,168","3,752","6,369","5,676","1,566",,1.14,5.01,7.31,4.17,3.75,6.37,5.68,1.57
7,12,3,"1,096","4,872","7,153","4,044","3,676","6,232","5,493","1,488",,1.10,4.87,7.15,4.04,3.68,6.23,5.49,1.49
7,12,4,"1,066","4,877","6,935","3,907","3,621","6,176","5,381","1,423",,1.07,4.88,6.94,3.91,3.62,6.18,5.38,1.42
7,12,5,"1,035","4,751","6,746","3,777","3,559","6,104","5,219","1,362",,1.04,4.75,6.75,3.78,3.56,6.10,5.22,1.36
7,12,6,992,"4,915","6,563","3,664","3,551","6,113","5,074","1,255",,0.99,4.92,6.56,3.66,3.55,6.11,5.07,1.26
7,12,7,"1,027","4,743","6,296","3,498","3,467","6,035","4,793","1,216",,1.03,4.74,6.30,3.50,3.47,6.04,4.79,1.22
7,12,8,"1,084","5,004","6,235","3,336","3,461","6,096","4,822","1,240",,1.08,5.00,6.24,3.34,3.46,6.10,4.82,1.24
7,12,9,"1,158","5,248","6,237","3,344","3,508","6,255","4,849","1,278",,1.16,5.25,6.24,3.34,3.51,6.26,4.85,1.28
7,12,10,"1,235","5,661","6,327","3,417","3,582","6,390","4,957","1,302",,1.24,5.66,6.33,3.42,3.58,6.39,4.96,1.30
7,12,11,"1,302","5,563","6,497","3,462","3,646","6,470","5,118","1,321",,1.30,5.56,6.50,3.46,3.65,6.47,5.12,1.32
7,12,12,"1,358","5,777","6,561","3,601","3,726","6,549","5,225","1,345",,1.36,5.78,6.56,3.60,3.73,6.55,5.23,1.35
7,12,13,"1,408","5,831","6,744","3,795","3,771","6,606","5,307","1,369",,1.41,5.83,6.74,3.80,3.77,6.61,5.31,1.37
7,12,14,"1,442","5,629","6,923","4,015","3,802","6,626","5,353","1,393",,1.44,5.63,6.92,4.02,3.80,6.63,5.35,1.39
7,12,15,"1,470","5,682","7,073","4,212","3,801","6,567","5,362","1,431",,1.47,5.68,7.07,4.21,3.80,6.57,5.36,1.43
7,12,16,"1,482","5,877","7,300","4,351","3,806","6,611","5,441","1,468",,1.48,5.88,7.30,4.35,3.81,6.61,5.44,1.47
7,12,17,"1,458","5,847","7,311","4,392","3,802","6,590","5,486","1,489",,1.46,5.85,7.31,4.39,3.80,6.59,5.49,1.49
7,12,18,"1,438","5,928","7,280","4,341","3,802","6,603","5,497","1,496",,1.44,5.93,7.28,4.34,3.80,6.60,5.50,1.50
7,12,19,"1,413","6,280","7,193","4,223","3,821","6,652","5,596","1,539",,1.41,6.28,7.19,4.22,3.82,6.65,5.60,1.54
7,12,20,"1,425","6,510","7,368","4,083","3,827","6,958","6,437","1,680",,1.43,6.51,7.37,4.08,3.83,6.96,6.44,1.68
7,12,21,"1,440","6,763","7,697","4,148","3,972","7,368","6,927","1,741",,1.44,6.76,7.70,4.15,3.97,7.37,6.93,1.74
7,12,22,"1,405","6,377","7,979","4,437","4,028","7,221","6,809","1,778",,1.41,6.38,7.98,4.44,4.03,7.22,6.81,1.78
7,12,23,"1,346","5,893","8,035","4,555","3,991","6,930","6,476","1,772",,1.35,5.89,8.04,4.56,3.99,6.93,6.48,1.77
7,13,0,"1,280","5,204","7,887","4,509","3,893","6,561","6,109","1,718",,1.28,5.20,7.89,4.51,3.89,6.56,6.11,1.72
7,13,1,"1,230","4,889","7,748","4,385","3,817","6,283","5,846","1,643",,1.23,4.89,7.75,4.39,3.82,6.28,5.85,1.64
7,13,2,"1,179","4,847","7,527","4,237","3,742","6,135","5,626","1,559",,1.18,4.85,7.53,4.24,3.74,6.14,5.63,1.56
7,13,3,"1,131","4,756","7,217","4,105","3,684","6,097","5,431","1,476",,1.13,4.76,7.22,4.11,3.68,6.10,5.43,1.48
7,13,4,"1,106","4,797","7,104","3,963","3,645","6,087","5,311","1,398",,1.11,4.80,7.10,3.96,3.65,6.09,5.31,1.40
7,13,5,"1,086","4,956","7,011","3,847","3,641","6,207","5,269","1,343",,1.09,4.96,7.01,3.85,3.64,6.21,5.27,1.34
7,13,6,"1,095","5,235","7,038","3,734","3,689","6,574","5,325","1,266",,1.10,5.24,7.04,3.73,3.69,6.57,5.33,1.27
7,13,7,"1,190","5,514","7,187","3,547","3,776","7,083","5,235","1,265",,1.19,5.51,7.19,3.55,3.78,7.08,5.24,1.27
7,13,8,"1,278","5,948","7,454","3,424","3,956","7,647","5,415","1,356",,1.28,5.95,7.45,3.42,3.96,7.65,5.42,1.36
7,13,9,"1,368","6,354","7,725","3,525","4,153","8,044","5,574","1,454",,1.37,6.35,7.73,3.53,4.15,8.04,5.57,1.45
7,13,10,"1,446","6,551","7,966","3,690","4,267","8,247","5,635","1,511",,1.45,6.55,7.97,3.69,4.27,8.25,5.64,1.51
7,13,11,"1,521","6,892","8,170","3,828","4,392","8,412","5,884","1,547",,1.52,6.89,8.17,3.83,4.39,8.41,5.88,1.55
7,13,12,"1,573","7,055","8,343","3,958","4,484","8,529","5,965","1,549",,1.57,7.06,8.34,3.96,4.48,8.53,5.97,1.55
7,13,13,"1,604","7,072","8,502","4,123","4,567","8,629","6,038","1,546",,1.60,7.07,8.50,4.12,4.57,8.63,6.04,1.55
7,13,14,"1,633","7,005","8,757","4,303","4,636","8,593","6,111","1,600",,1.63,7.01,8.76,4.30,4.64,8.59,6.11,1.60
7,13,15,"1,645","7,012","8,932","4,511","4,681","8,600","6,141","1,640",,1.65,7.01,8.93,4.51,4.68,8.60,6.14,1.64
7,13,16,"1,636","7,132","8,943","4,659","4,693","8,613","6,293","1,668",,1.64,7.13,8.94,4.66,4.69,8.61,6.29,1.67
7,13,17,"1,592","6,995","8,888","4,701","4,716","8,406","6,229","1,640",,1.59,7.00,8.89,4.70,4.72,8.41,6.23,1.64
7,13,18,"1,540","6,892","8,534","4,616","4,654","8,009","6,090","1,571",,1.54,6.89,8.53,4.62,4.65,8.01,6.09,1.57
7,13,19,"1,483","6,892","8,220","4,423","4,571","7,818","6,048","1,589",,1.48,6.89,8.22,4.42,4.57,7.82,6.05,1.59
7,13,20,"1,491","7,167","8,187","4,246","4,491","7,881","6,639","1,733",,1.49,7.17,8.19,4.25,4.49,7.88,6.64,1.73
7,13,21,"1,497","7,248","8,535","4,362","4,556","8,255","7,058","1,802",,1.50,7.25,8.54,4.36,4.56,8.26,7.06,1.80
7,13,22,"1,447","6,924","8,807","4,657","4,603","8,316","7,001","1,847",,1.45,6.92,8.81,4.66,4.60,8.32,7.00,1.85
7,13,23,"1,371","6,435","8,934","4,754","4,536","8,079","6,647","1,841",,1.37,6.44,8.93,4.75,4.54,8.08,6.65,1.84
7,14,0,"1,303","5,888","8,799","4,703","4,404","7,676","6,344","1,775",,1.30,5.89,8.80,4.70,4.40,7.68,6.34,1.78
7,14,1,"1,242","5,545","8,468","4,564","4,256","7,380","6,163","1,694",,1.24,5.55,8.47,4.56,4.26,7.38,6.16,1.69
7,14,2,"1,191","5,490","8,143","4,376","4,153","7,215","6,010","1,615",,1.19,5.49,8.14,4.38,4.15,7.22,6.01,1.62
7,14,3,"1,146","5,353","7,880","4,206","4,078","7,101","5,792","1,530",,1.15,5.35,7.88,4.21,4.08,7.10,5.79,1.53
7,14,4,"1,119","5,405","7,651","4,064","4,034","7,055","5,705","1,457",,1.12,5.41,7.65,4.06,4.03,7.06,5.71,1.46
7,14,5,"1,086","5,536","7,435","3,924","4,013","7,117","5,649","1,400",,1.09,5.54,7.44,3.92,4.01,7.12,5.65,1.40
7,14,6,"1,085","5,709","7,286","3,796","4,028","7,375","5,602","1,312",,1.09,5.71,7.29,3.80,4.03,7.38,5.60,1.31
7,14,7,"1,159","5,834","7,275","3,606","4,059","7,682","5,410","1,307",,1.16,5.83,7.28,3.61,4.06,7.68,5.41,1.31
7,14,8,"1,238","6,177","7,581","3,440","4,229","8,139","5,511","1,391",,1.24,6.18,7.58,3.44,4.23,8.14,5.51,1.39
7,14,9,"1,311","6,563","7,816","3,520","4,379","8,547","5,713","1,484",,1.31,6.56,7.82,3.52,4.38,8.55,5.71,1.48
7,14,10,"1,386","6,901","7,814","3,636","4,474","8,746","5,773","1,533",,1.39,6.90,7.81,3.64,4.47,8.75,5.77,1.53
7,14,11,"1,450","6,998","7,991","3,761","4,550","8,867","5,850","1,561",,1.45,7.00,7.99,3.76,4.55,8.87,5.85,1.56
7,14,12,"1,508","7,127","8,196","3,907","4,597","8,895","5,951","1,579",,1.51,7.13,8.20,3.91,4.60,8.90,5.95,1.58
7,14,13,"1,558","7,202","8,353","4,087","4,652","8,888","6,045","1,591",,1.56,7.20,8.35,4.09,4.65,8.89,6.05,1.59
7,14,14,"1,596","7,210","8,631","4,305","4,723","8,886","6,167","1,619",,1.60,7.21,8.63,4.31,4.72,8.89,6.17,1.62
7,14,15,"1,618","7,280","8,825","4,547","4,767","8,869","6,261","1,651",,1.62,7.28,8.83,4.55,4.77,8.87,6.26,1.65
7,14,16,"1,614","7,239","8,962","4,676","4,799","8,879","6,321","1,675",,1.61,7.24,8.96,4.68,4.80,8.88,6.32,1.68
7,14,17,"1,569","7,112","8,744","4,735","4,812","8,705","6,261","1,652",,1.57,7.11,8.74,4.74,4.81,8.71,6.26,1.65
7,14,18,"1,518","7,082","8,559","4,644","4,726","8,373","6,112","1,595",,1.52,7.08,8.56,4.64,4.73,8.37,6.11,1.60
7,14,19,"1,459","7,135","8,234","4,434","4,587","8,124","6,130","1,602",,1.46,7.14,8.23,4.43,4.59,8.12,6.13,1.60
7,14,20,"1,463","7,356","8,162","4,194","4,518","8,136","6,783","1,748",,1.46,7.36,8.16,4.19,4.52,8.14,6.78,1.75
7,14,21,"1,461","7,239","8,533","4,233","4,588","8,486","7,150","1,823",,1.46,7.24,8.53,4.23,4.59,8.49,7.15,1.82
7,14,22,"1,402","7,062","8,724","4,519","4,563","8,400","7,065","1,897",,1.40,7.06,8.72,4.52,4.56,8.40,7.07,1.90
7,14,23,"1,333","6,725","8,924","4,633","4,481","8,161","6,795","1,909",,1.33,6.73,8.92,4.63,4.48,8.16,6.80,1.91
7,15,0,"1,263","6,082","8,626","4,584","4,330","7,787","6,354","1,852",,1.26,6.08,8.63,4.58,4.33,7.79,6.35,1.85
7,15,1,"1,194","5,789","8,404","4,458","4,208","7,492","6,175","1,775",,1.19,5.79,8.40,4.46,4.21,7.49,6.18,1.78
7,15,2,"1,141","5,568","8,144","4,306","4,127","7,339","6,023","1,700",,1.14,5.57,8.14,4.31,4.13,7.34,6.02,1.70
7,15,3,"1,096","5,528","7,936","4,144","4,048","7,218","5,908","1,613",,1.10,5.53,7.94,4.14,4.05,7.22,5.91,1.61
7,15,4,"1,062","5,425","7,752","4,012","4,000","7,215","5,781","1,543",,1.06,5.43,7.75,4.01,4.00,7.22,5.78,1.54
7,15,5,"1,030","5,597","7,500","3,871","3,997","7,268","5,656","1,484",,1.03,5.60,7.50,3.87,4.00,7.27,5.66,1.48
7,15,6,"1,027","5,883","7,360","3,752","3,991","7,483","5,582","1,401",,1.03,5.88,7.36,3.75,3.99,7.48,5.58,1.40
7,15,7,"1,100","5,993","7,405","3,563","4,026","7,838","5,443","1,392",,1.10,5.99,7.41,3.56,4.03,7.84,5.44,1.39
7,15,8,"1,169","6,380","7,534","3,449","4,153","8,320","5,515","1,469",,1.17,6.38,7.53,3.45,4.15,8.32,5.52,1.47
7,15,9,"1,238","6,798","7,843","3,571","4,347","8,677","5,657","1,559",,1.24,6.80,7.84,3.57,4.35,8.68,5.66,1.56
7,15,10,"1,309","7,064","7,936","3,714","4,451","8,792","5,788","1,604",,1.31,7.06,7.94,3.71,4.45,8.79,5.79,1.60
7,15,11,"1,377","7,135","8,018","3,848","4,513","8,876","5,916","1,630",,1.38,7.14,8.02,3.85,4.51,8.88,5.92,1.63
7,15,12,"1,436","7,241","8,158","3,998","4,573","9,009","6,016","1,646",,1.44,7.24,8.16,4.00,4.57,9.01,6.02,1.65
7,15,13,"1,492","7,134","8,438","4,184","4,662","9,064","6,079","1,656",,1.49,7.13,8.44,4.18,4.66,9.06,6.08,1.66
7,15,14,"1,530","7,322","8,605","4,406","4,723","9,058","6,098","1,687",,1.53,7.32,8.61,4.41,4.72,9.06,6.10,1.69
7,15,15,"1,559","7,223","8,721","4,655","4,774","9,078","6,131","1,729",,1.56,7.22,8.72,4.66,4.77,9.08,6.13,1.73
7,15,16,"1,559","7,254","8,847","4,807","4,742","9,023","6,188","1,749",,1.56,7.25,8.85,4.81,4.74,9.02,6.19,1.75
7,15,17,"1,522","7,137","8,698","4,819","4,781","8,792","6,120","1,705",,1.52,7.14,8.70,4.82,4.78,8.79,6.12,1.71
7,15,18,"1,484","7,022","8,423","4,694","4,709","8,373","6,003","1,627",,1.48,7.02,8.42,4.69,4.71,8.37,6.00,1.63
7,15,19,"1,434","7,097","8,164","4,404","4,620","8,110","6,025","1,628",,1.43,7.10,8.16,4.40,4.62,8.11,6.03,1.63
7,15,20,"1,443","7,278","8,027","4,220","4,527","8,082","6,748","1,764",,1.44,7.28,8.03,4.22,4.53,8.08,6.75,1.76
7,15,21,"1,460","7,342","8,436","4,006","4,626","8,404","7,172","1,841",,1.46,7.34,8.44,4.01,4.63,8.40,7.17,1.84
7,15,22,"1,400","7,012","8,702","4,088","4,644","8,323","7,124","1,899",,1.40,7.01,8.70,4.09,4.64,8.32,7.12,1.90
7,15,23,"1,328","6,564","8,800","4,284","4,562","8,143","6,863","1,907",,1.33,6.56,8.80,4.28,4.56,8.14,6.86,1.91
7,16,0,"1,249","5,905","8,577","4,293","4,400","7,726","6,477","1,851",,1.25,5.91,8.58,4.29,4.40,7.73,6.48,1.85
7,16,1,"1,193","5,641","8,292","4,209","4,250","7,534","6,222","1,772",,1.19,5.64,8.29,4.21,4.25,7.53,6.22,1.77
7,16,2,"1,140","5,656","8,023","4,078","4,162","7,317","6,051","1,690",,1.14,5.66,8.02,4.08,4.16,7.32,6.05,1.69
7,16,3,"1,101","5,533","7,824","3,918","4,096","7,173","5,895","1,613",,1.10,5.53,7.82,3.92,4.10,7.17,5.90,1.61
7,16,4,"1,071","5,593","7,688","3,776","4,068","7,223","5,815","1,544",,1.07,5.59,7.69,3.78,4.07,7.22,5.82,1.54
7,16,5,"1,047","5,553","7,513","3,650","4,052","7,285","5,715","1,492",,1.05,5.55,7.51,3.65,4.05,7.29,5.72,1.49
7,16,6,"1,048","5,867","7,429","3,547","4,060","7,524","5,620","1,405",,1.05,5.87,7.43,3.55,4.06,7.52,5.62,1.41
7,16,7,"1,116","6,024","7,386","3,380","4,089","7,818","5,489","1,376",,1.12,6.02,7.39,3.38,4.09,7.82,5.49,1.38
7,16,8,"1,185","6,447","7,612","3,278","4,186","8,259","5,606","1,448",,1.19,6.45,7.61,3.28,4.19,8.26,5.61,1.45
7,16,9,"1,260","6,947","7,787","3,372","4,349","8,649","5,747","1,532",,1.26,6.95,7.79,3.37,4.35,8.65,5.75,1.53
7,16,10,"1,332","7,057","7,941","3,509","4,305","8,816","5,829","1,582",,1.33,7.06,7.94,3.51,4.31,8.82,5.83,1.58
7,16,11,"1,397","7,159","8,086","3,658","4,280","8,927","5,945","1,616",,1.40,7.16,8.09,3.66,4.28,8.93,5.95,1.62
7,16,12,"1,457","7,123","8,308","3,795","4,324","8,998","6,108","1,648",,1.46,7.12,8.31,3.80,4.32,9.00,6.11,1.65
7,16,13,"1,496","7,155","8,431","3,983","4,380","8,956","6,211","1,662",,1.50,7.16,8.43,3.98,4.38,8.96,6.21,1.66
7,16,14,"1,535","7,190","8,479","4,213","4,436","8,901","6,282","1,691",,1.54,7.19,8.48,4.21,4.44,8.90,6.28,1.69
7,16,15,"1,563","7,163","8,704","4,465","4,558","8,911","6,327","1,733",,1.56,7.16,8.70,4.47,4.56,8.91,6.33,1.73
7,16,16,"1,564","7,150","8,795","4,655","4,512","8,835","6,382","1,758",,1.56,7.15,8.80,4.66,4.51,8.84,6.38,1.76
7,16,17,"1,521","7,112","8,748","4,707","4,533","8,622","6,315","1,722",,1.52,7.11,8.75,4.71,4.53,8.62,6.32,1.72
7,16,18,"1,480","7,000","8,499","4,610","4,551","8,306","6,146","1,640",,1.48,7.00,8.50,4.61,4.55,8.31,6.15,1.64
7,16,19,"1,429","7,028","8,194","4,409","4,508","8,087","6,146","1,628",,1.43,7.03,8.19,4.41,4.51,8.09,6.15,1.63
7,16,20,"1,443","7,235","8,123","4,188","4,480","8,136","6,840","1,749",,1.44,7.24,8.12,4.19,4.48,8.14,6.84,1.75
7,16,21,"1,456","7,326","8,520","4,228","4,554","8,477","7,191","1,827",,1.46,7.33,8.52,4.23,4.55,8.48,7.19,1.83
7,16,22,"1,406","7,134","8,749","4,496","4,590","8,425","7,127","1,901",,1.41,7.13,8.75,4.50,4.59,8.43,7.13,1.90
7,16,23,"1,331","6,746","8,810","4,602","4,516","8,169","6,901","1,909",,1.33,6.75,8.81,4.60,4.52,8.17,6.90,1.91
7,17,0,"1,265","6,153","8,604","4,542","4,396","7,785","6,589","1,846",,1.27,6.15,8.60,4.54,4.40,7.79,6.59,1.85
7,17,1,"1,204","5,762","8,372","4,357","4,254","7,513","6,383","1,763",,1.20,5.76,8.37,4.36,4.25,7.51,6.38,1.76
7,17,2,"1,154","5,645","8,092","4,197","4,153","7,329","6,135","1,671",,1.15,5.65,8.09,4.20,4.15,7.33,6.14,1.67
7,17,3,"1,114","5,465","7,881","4,027","4,080","7,195","5,869","1,597",,1.11,5.47,7.88,4.03,4.08,7.20,5.87,1.60
7,17,4,"1,082","5,512","7,641","3,897","4,021","7,206","5,776","1,531",,1.08,5.51,7.64,3.90,4.02,7.21,5.78,1.53
7,17,5,"1,051","5,614","7,506","3,777","3,995","7,239","5,669","1,468",,1.05,5.61,7.51,3.78,4.00,7.24,5.67,1.47
7,17,6,"1,052","6,006","7,364","3,669","4,007","7,362","5,637","1,381",,1.05,6.01,7.36,3.67,4.01,7.36,5.64,1.38
7,17,7,"1,116","5,928","7,303","3,503","4,052","7,665","5,465","1,373",,1.12,5.93,7.30,3.50,4.05,7.67,5.47,1.37
7,17,8,"1,194","6,307","7,512","3,372","4,175","8,117","5,526","1,461",,1.19,6.31,7.51,3.37,4.18,8.12,5.53,1.46
7,17,9,"1,265","6,588","7,736","3,468","4,306","8,452","5,715","1,546",,1.27,6.59,7.74,3.47,4.31,8.45,5.72,1.55
7,17,10,"1,341","6,865","7,924","3,619","4,395","8,618","5,806","1,595",,1.34,6.87,7.92,3.62,4.40,8.62,5.81,1.60
7,17,11,"1,406","6,973","8,044","3,794","4,480","8,726","5,934","1,619",,1.41,6.97,8.04,3.79,4.48,8.73,5.93,1.62
7,17,12,"1,460","7,060","8,182","3,963","4,543","8,818","6,059","1,637",,1.46,7.06,8.18,3.96,4.54,8.82,6.06,1.64
7,17,13,"1,490","7,045","8,388","4,105","4,593","8,798","6,134","1,645",,1.49,7.05,8.39,4.11,4.59,8.80,6.13,1.65
7,17,14,"1,523","7,024","8,509","4,303","4,641","8,766","6,166","1,654",,1.52,7.02,8.51,4.30,4.64,8.77,6.17,1.65
7,17,15,"1,549","7,004","8,617","4,518","4,700","8,703","6,283","1,683",,1.55,7.00,8.62,4.52,4.70,8.70,6.28,1.68
7,17,16,"1,545","7,078","8,649","4,617","4,709","8,691","6,305","1,681",,1.55,7.08,8.65,4.62,4.71,8.69,6.31,1.68
7,17,17,"1,501","6,963","8,432","4,592","4,676","8,430","6,163","1,639",,1.50,6.96,8.43,4.59,4.68,8.43,6.16,1.64
7,17,18,"1,462","6,794","8,068","4,480","4,594","8,098","6,050","1,576",,1.46,6.79,8.07,4.48,4.59,8.10,6.05,1.58
7,17,19,"1,412","6,832","7,732","4,277","4,475","7,890","6,033","1,593",,1.41,6.83,7.73,4.28,4.48,7.89,6.03,1.59
7,17,20,"1,422","7,040","7,688","4,108","4,409","7,970","6,775","1,722",,1.42,7.04,7.69,4.11,4.41,7.97,6.78,1.72
